country,iq
Country_1,97.11458552828316
Country_1,104.52321013500419
Country_1,99.47932345442135
Country_1,82.46982943570703
Country_1,117.14234221772531
Country_1,111.27899549030161
Country_1,111.8654792056457
Country_1,86.35918817807891
Country_1,121.04191466404149
Country_1,78.97223405811579
Country_1,108.80285640700406
Country_1,132.85683438714966
Country_1,85.14195512303968
Country_1,91.50553405595842
Country_1,101.49477047631461
Country_1,92.44786518825701
Country_1,76.74004853400801
Country_1,101.0284446220904
Country_1,84.06544429410843
Country_1,107.10388645952773
Country_1,86.20863648649295
Country_1,123.24901607526309
Country_1,88.25120061495645
Country_1,95.16907725691486
Country_1,112.20275826054504
Country_1,81.53703525349067
Country_1,103.41189901906193
Country_1,119.60714131423643
Country_1,75.88775148158159
Country_1,102.76950787798457
Country_1,103.89824191372635
Country_1,111.72734307665965
Country_1,81.44573933682878
Country_1,80.19315080373585
Country_1,107.82912348425347
Country_1,104.45477009849779
Country_1,103.75739275518815
Country_1,105.19672314245463
Country_1,89.79962917632264
Country_1,103.48380545741506
Country_1,104.39608709948021
Country_1,89.28472872960448
Country_1,127.98661766717134
Country_1,107.10749381367681
Country_1,82.13044754196028
Country_1,109.84830412950744
Country_1,85.37977494659017
Country_1,111.80626905613678
Country_1,117.37893368511106
Country_1,87.68976522472434
Country_1,114.45064193866483
Country_1,106.19171390404748
Country_1,112.33090239991735
Country_1,128.4518947398092
Country_1,96.31917825995694
Country_1,88.69395753463766
Country_1,86.65728355561716
Country_1,87.76284572551843
Country_1,98.84347435878844
Country_1,105.11727962224965
Country_1,104.15036198995028
Country_1,112.40774873554035
Country_1,100.1950283781686
Country_1,121.80301115735975
Country_1,96.03014750143066
Country_1,140.8025374988443
Country_1,109.3850102164751
Country_1,87.14263665375576
Country_1,83.93661252908332
Country_1,107.23708622864778
Country_1,96.64805822011223
Country_1,110.71000741138138
Country_1,107.09856436860318
Country_1,98.9075663101469
Country_1,87.29809422897392
Country_1,77.27729162971204
Country_1,93.30227571899468
Country_1,112.84598191485209
Country_1,103.21140616195306
Country_1,81.31391831932018
Country_1,102.59771388776772
Country_1,105.77976069593255
Country_1,86.742138456983
Country_1,102.30587658918292
Country_1,100.87313077669
Country_1,82.85544553254066
Country_1,105.36681040522424
Country_1,108.41176789552351
Country_1,116.24576864762915
Country_1,115.80703078052355
Country_1,79.33495948064363
Country_1,85.93262440127316
Country_1,107.7255290081299
Country_1,107.70678926368313
Country_1,107.72571529459071
Country_1,157.7909723598208
Country_1,108.5633576603975
Country_1,117.03348460270898
Country_1,114.31002645239803
Country_1,109.77086876958697
Country_1,95.27096133039481
Country_1,111.38453830739901
Country_1,88.40762178193643
Country_1,96.44772089889986
Country_1,92.71954678256344
Country_1,101.22811209079484
Country_1,134.71987850010262
Country_1,71.99102211112378
Country_1,110.2939028556177
Country_1,75.80926193215522
Country_1,92.92102201315849
Country_1,116.33425895451049
Country_1,100.96420028643195
Country_1,83.8338283310604
Country_1,89.27044436110047
Country_1,110.19396623402014
Country_1,89.04450052424295
Country_1,103.24687884372962
Country_1,100.6835775985572
Country_1,90.22599478591275
Country_1,132.1591613398799
Country_1,109.50878533477017
Country_1,69.6228612001359
Country_1,102.79681472154141
Country_1,90.07320302847418
Country_1,112.78650002194335
Country_1,88.11218892350949
Country_1,98.27895337799652
Country_1,107.57480918470685
Country_1,112.98632791255181
Country_1,81.99555389416335
Country_1,94.98248146238578
Country_1,92.87582033258566
Country_1,90.20006151139432
Country_1,126.48181360421646
Country_1,106.07472566441433
Country_1,81.08674068497433
Country_1,113.76792920582164
Country_1,131.8323429551895
Country_1,115.4869789082672
Country_1,77.2094505106898
Country_1,92.73648890700623
Country_1,119.00366723779933
Country_1,89.38495801571828
Country_1,106.65729142219342
Country_1,111.61951080144006
Country_1,86.09604292632875
Country_1,99.10711965907299
Country_1,51.38098989896391
Country_1,84.63418537998565
Country_1,96.2114777291026
Country_1,81.28325227052726
Country_1,124.48616955897452
Country_1,78.54787933059052
Country_1,93.39933269954524
Country_1,101.96110865929137
Country_1,121.61909933599173
Country_1,78.46206773230841
Country_1,117.4474562823244
Country_1,100.1534959152938
Country_1,85.27737023428074
Country_1,106.93155211394907
Country_1,102.98589543360205
Country_1,90.99674684261808
Country_1,101.04703127485028
Country_1,94.2202960470736
Country_1,101.70276017876873
Country_1,109.9319601178157
Country_1,123.79025224218029
Country_1,81.43276751759726
Country_1,131.995500619844
Country_1,70.71868300716247
Country_1,97.72322357446625
Country_1,108.82475809726864
Country_1,104.2148780160255
Country_1,90.65950720269109
Country_1,96.87816624464087
Country_1,92.6049859801175
Country_1,91.15952864583683
Country_1,112.74403145531537
Country_1,105.35523228947571
Country_1,89.60635607109019
Country_1,113.49399813149876
Country_1,104.60949281314915
Country_1,112.1929317825844
Country_1,109.44443262885419
Country_1,87.56507483616892
Country_1,91.59728439704546
Country_1,111.20940407684893
Country_1,109.15555398150197
Country_1,99.68647609053778
Country_1,101.75991074963173
Country_1,119.16497343682637
Country_1,91.12642916746255
Country_1,108.20646071755057
Country_1,96.9671102134916
Country_1,96.7347819515917
Country_1,116.48165277980786
Country_1,112.38124523482045
Country_1,112.20264454000957
Country_1,119.58218210731494
Country_1,100.31505762449139
Country_1,110.22929456942445
Country_1,95.34599865109816
Country_1,104.86249528732664
Country_1,98.04785418448473
Country_1,101.45493947489078
Country_1,108.92735538155371
Country_1,87.72668975149791
Country_1,131.3858091352819
Country_1,84.90973927750447
Country_1,81.78717080818402
Country_1,117.37166310250102
Country_1,111.87494040944404
Country_1,109.36179725578234
Country_1,109.4251826389642
Country_1,99.81629840729629
Country_1,86.54118442771252
Country_1,101.1370683729059
Country_1,89.84257432731832
Country_1,114.62679600126627
Country_1,97.79413927746792
Country_1,87.61754204811233
Country_1,95.1792123752051
Country_1,106.19397181413436
Country_1,91.54413170794038
Country_1,87.66669406650352
Country_1,103.65530817237868
Country_1,103.67449856663085
Country_1,92.39585236943306
Country_1,92.93442541572516
Country_1,103.48074906036454
Country_1,78.27873487754013
Country_1,78.88804338435168
Country_1,89.22333668121345
Country_1,96.7982927243223
Country_1,104.66361348397007
Country_1,122.13034325424329
Country_1,112.86489434803029
Country_1,97.60092205054859
Country_1,99.71475688145966
Country_1,84.96205953043287
Country_1,99.72230296011415
Country_1,95.67012041619793
Country_1,104.84077840507135
Country_1,87.59153584671516
Country_1,107.79019771361759
Country_1,122.99108369503867
Country_1,98.36859777314713
Country_1,106.02567583148412
Country_1,110.35215987566669
Country_1,93.98169292171245
Country_1,103.36138722715626
Country_1,100.18888601172692
Country_1,101.46514147823248
Country_1,88.404853242168
Country_1,100.36765261388415
Country_1,107.46997436868175
Country_1,121.76715411692562
Country_1,114.3890623912781
Country_1,132.29773686267333
Country_1,88.48978655667926
Country_1,113.08480955081018
Country_1,102.75013008607527
Country_1,132.8470439982651
Country_1,87.87552571967272
Country_1,87.40417236728835
Country_1,91.00911031833967
Country_1,68.1415641353529
Country_1,92.11367467478858
Country_1,88.61301007669454
Country_1,102.25590679714311
Country_1,105.12633963665739
Country_1,128.1425625882383
Country_1,114.25635757279075
Country_1,91.34644516506395
Country_1,86.52377992977463
Country_1,107.37878757259759
Country_1,80.19650189469037
Country_1,127.47188148781531
Country_1,117.69160181081931
Country_1,92.96236521842943
Country_1,74.30298206363683
Country_1,120.3080856124812
Country_1,98.28190232121074
Country_1,118.56724467960193
Country_1,76.0835851180845
Country_1,91.0093746556934
Country_1,100.07865549577275
Country_1,100.70470890647113
Country_1,93.24901792781135
Country_1,109.34274898521248
Country_1,83.98569355926108
Country_1,97.8643077246806
Country_1,101.80443447567848
Country_1,107.71658251088124
Country_1,110.67422317133335
Country_1,83.13036862243196
Country_1,76.98828743896567
Country_1,119.16515232847763
Country_1,104.98471017969388
Country_1,88.7727019516517
Country_1,123.26727963283784
Country_1,101.73511951439288
Country_1,117.6894577609574
Country_1,101.01277722115164
Country_1,130.9112188732298
Country_1,126.33011263664807
Country_1,96.2655377728139
Country_1,114.57356426431534
Country_1,109.68063924377721
Country_1,120.52947336298523
Country_1,85.52614809129844
Country_1,110.29077189997659
Country_1,115.87636730274382
Country_1,73.61890770365329
Country_1,82.25112231001337
Country_1,69.4115173335985
Country_1,95.95889748333164
Country_1,110.76313383693943
Country_1,122.53535578144042
Country_1,101.11142170629662
Country_1,124.42923318356938
Country_1,79.29847812677663
Country_1,74.44926340967268
Country_1,99.16678451655072
Country_1,105.76098173408961
Country_1,99.5095787785886
Country_1,68.98836849940184
Country_1,98.66319940730817
Country_1,80.4329574924272
Country_1,110.04508823245058
Country_1,105.49897369145272
Country_1,85.90180320508966
Country_1,92.2919962399496
Country_1,84.11179717166573
Country_1,99.05981354090243
Country_1,114.32713480751858
Country_1,85.21410930496684
Country_1,107.56069773276766
Country_1,92.04613572441339
Country_1,88.10690751606484
Country_1,98.39454460068163
Country_1,84.4713651637094
Country_1,91.69526041979228
Country_1,82.03183161116728
Country_1,129.47087699374583
Country_1,100.52895327957593
Country_1,89.50411738011121
Country_1,103.20969866101333
Country_1,98.31507925463755
Country_1,96.68545600700166
Country_1,109.21250050065137
Country_1,111.36261565070957
Country_1,92.04248278584208
Country_1,91.3627263903298
Country_1,95.87422454272534
Country_1,65.47118252896622
Country_1,77.27213406702171
Country_1,120.50311401166786
Country_1,124.67451570251926
Country_1,96.26445940665432
Country_1,108.6483544458365
Country_1,104.66875231815304
Country_1,146.18321212682855
Country_1,116.79362367151865
Country_1,98.0812361277885
Country_1,85.66689339099361
Country_1,75.90330519613642
Country_1,103.05195453800835
Country_1,88.65473882073545
Country_1,78.66619435603488
Country_1,90.3014067363621
Country_1,83.77677994578407
Country_1,125.30712452608847
Country_1,113.22459635424175
Country_1,99.88041038025074
Country_1,122.19916208335039
Country_1,101.16052461471428
Country_1,87.08073698007604
Country_1,122.84686115904486
Country_1,108.08365065526988
Country_1,84.44130768510315
Country_1,97.14491982874588
Country_1,86.86572619922865
Country_1,79.25800403553495
Country_2,118.89266321297463
Country_2,133.64124960705195
Country_2,84.02148639271289
Country_2,113.44453855035856
Country_2,95.24036146317259
Country_2,97.69311924352957
Country_2,96.11409113641696
Country_2,92.04013845480276
Country_2,105.7278244191724
Country_2,92.53574825383444
Country_2,109.05685238669759
Country_2,104.24642835826295
Country_2,101.41577929700385
Country_2,91.38654506937603
Country_2,96.34843004147501
Country_2,116.33086838738635
Country_2,112.5137578143657
Country_2,90.33667132802174
Country_2,106.48998458143839
Country_2,116.27080685057683
Country_2,79.95892078317942
Country_2,113.15040288569902
Country_2,95.0606436158123
Country_2,113.5589800288974
Country_2,93.55111265186224
Country_2,77.92676849003222
Country_2,80.58686343175256
Country_2,105.72127419992073
Country_2,108.89583752582223
Country_2,91.43525062343387
Country_2,114.57888688166061
Country_2,80.0771990659656
Country_2,104.00880302029024
Country_2,86.83475700356315
Country_2,95.22245838296762
Country_2,105.71098006974621
Country_2,92.09379952074072
Country_2,99.23166683655262
Country_2,120.0943921382166
Country_2,96.34662195715276
Country_2,117.53538168097712
Country_2,88.05439718013574
Country_2,112.94706266872925
Country_2,126.6235293098685
Country_2,67.92533249809065
Country_2,93.04657116794284
Country_2,113.6560819077081
Country_2,101.9543192093551
Country_2,110.56718810056964
Country_2,95.94022219926269
Country_2,106.2988468120935
Country_2,102.66484146911881
Country_2,122.5167309248971
Country_2,108.8163126495182
Country_2,110.06403993112804
Country_2,98.821845508163
Country_2,97.6859066389126
Country_2,98.51162718270568
Country_2,110.91678213567445
Country_2,98.68523278769605
Country_2,109.34662285344619
Country_2,136.13101197968157
Country_2,118.06687055147539
Country_2,100.10964701748239
Country_2,123.01820883245918
Country_2,98.87886940467673
Country_2,74.4281319723322
Country_2,89.87870533623894
Country_2,76.93812118461216
Country_2,99.72729773938038
Country_2,105.27627568784328
Country_2,130.14655968412924
Country_2,109.90391060646245
Country_2,101.71349206786704
Country_2,117.44108371775233
Country_2,71.83297036488173
Country_2,108.53421837162848
Country_2,116.5629779083045
Country_2,82.82120631330238
Country_2,122.15631064810394
Country_2,110.07744611241621
Country_2,98.77068129148797
Country_2,114.49172799159427
Country_2,139.06039286706593
Country_2,107.72799382587743
Country_2,108.72330879450504
Country_2,98.10958650689633
Country_2,92.25233445802812
Country_2,117.45503724816368
Country_2,92.15874261136699
Country_2,106.07349355829089
Country_2,97.83513829852325
Country_2,112.18469738619588
Country_2,110.00493157930423
Country_2,120.56309916386849
Country_2,97.3497540171788
Country_2,100.95187597059943
Country_2,90.3185442632654
Country_2,98.33560109885832
Country_2,110.65950739567279
Country_2,116.35482924968028
Country_2,91.16752013733561
Country_2,118.0440888015849
Country_2,125.33456788207427
Country_2,111.20152354835551
Country_2,133.151937188371
Country_2,93.3931620134464
Country_2,86.33017945032874
Country_2,78.31919626643582
Country_2,127.44066467233775
Country_2,114.81548484531086
Country_2,104.16622993634317
Country_2,109.19952939479731
Country_2,88.11766429052435
Country_2,141.6862796942524
Country_2,106.93831772962841
Country_2,106.64092191907339
Country_2,115.88649935848038
Country_2,112.2151384760507
Country_2,108.35826036418698
Country_2,93.14288316832032
Country_2,112.07202535703993
Country_2,133.2303674471255
Country_2,125.18130069232467
Country_2,128.89779939959095
Country_2,97.33176485353222
Country_2,90.15592769612128
Country_2,103.11319619850528
Country_2,105.83587368433042
Country_2,121.41287277706422
Country_2,79.61303055427771
Country_2,127.9432547919092
Country_2,102.62988152131516
Country_2,98.5967839507887
Country_2,89.81843437109748
Country_2,80.17714992201346
Country_2,117.34755875942872
Country_2,106.09976950782605
Country_2,85.6505865038842
Country_2,85.57381841904575
Country_2,99.96322951064808
Country_2,130.0353228793409
Country_2,101.10612972954593
Country_2,82.45285570322841
Country_2,101.31385403871083
Country_2,100.90914645378494
Country_2,64.54670035587642
Country_2,104.18557700223282
Country_2,101.53598204686983
Country_2,115.44309547220128
Country_2,132.73434142418017
Country_2,121.89847544321637
Country_2,100.96666964167754
Country_2,88.40211136887494
Country_2,143.6003970487479
Country_2,105.88827651021732
Country_2,105.2089393786942
Country_2,104.63812369334995
Country_2,107.97127141151782
Country_2,102.83459382114086
Country_2,96.39506989679646
Country_2,96.79711588139412
Country_2,104.50870094676003
Country_2,96.84862843299352
Country_2,94.30731325984253
Country_2,106.59645341537845
Country_2,101.17534173868717
Country_2,127.55989482874033
Country_2,65.23545287410482
Country_2,121.37260277883692
Country_2,123.69127788746444
Country_2,73.89914651387775
Country_2,99.85968608879477
Country_2,99.42838701006313
Country_2,83.88732457923268
Country_2,93.33274968613686
Country_2,88.34136231801257
Country_2,131.28405665135435
Country_2,119.03517589721191
Country_2,124.07332642491238
Country_2,115.82508096064853
Country_2,88.06422343174157
Country_2,97.1321960058034
Country_2,112.34061841841877
Country_2,86.66808286662082
Country_2,115.69497645258582
Country_2,101.39511902762797
Country_2,99.37768788675604
Country_2,115.66439952305237
Country_2,111.6639496722906
Country_2,99.5855075127138
Country_2,122.38994705046372
Country_2,88.78405008600154
Country_2,114.23903410416395
Country_2,113.89651886952575
Country_2,100.35680341029014
Country_2,109.89199533363177
Country_2,86.23329635422046
Country_2,118.86040528810352
Country_2,102.22646795335517
Country_2,97.1591546922144
Country_2,120.73513838755333
Country_2,94.4348446418586
Country_2,83.8730805545466
Country_2,81.65056239714144
Country_2,114.0901492701846
Country_2,85.79355971255575
Country_2,131.32191272976547
Country_2,73.77105888174417
Country_2,130.44684552435058
Country_2,108.16526200803928
Country_2,103.54930332194411
Country_2,96.82621369786575
Country_2,110.98704171528107
Country_2,104.43547946362727
Country_2,121.54952823024783
Country_2,106.71341472993059
Country_2,107.25452642192816
Country_2,99.54581681679217
Country_2,104.14581564418398
Country_2,109.6170265333809
Country_2,79.34747411015061
Country_2,84.7772186684143
Country_2,116.14896141034072
Country_2,107.56298157191912
Country_2,102.24024995470981
Country_2,105.27650899598089
Country_2,110.21372558042506
Country_2,96.90360479535957
Country_2,93.3254291189653
Country_2,107.93767882646523
Country_2,90.32440833577452
Country_2,111.12379133571707
Country_2,79.46124593643239
Country_2,120.43733455988465
Country_2,112.08896223619564
Country_2,108.84044601470814
Country_2,119.74036475918271
Country_2,129.98211666693865
Country_2,120.21555097527195
Country_2,77.38688653002532
Country_2,85.80634549896448
Country_2,95.62772133456482
Country_2,105.3913657531625
Country_2,112.76488530703685
Country_2,94.11384280269802
Country_2,107.80150146715617
Country_2,93.66925601470017
Country_2,95.82723295512078
Country_2,83.90008354727667
Country_2,91.15150130833644
Country_2,84.724730915755
Country_2,90.36190120534
Country_2,120.80462694911759
Country_2,90.75901666752085
Country_2,144.48573097256087
Country_2,112.39976851321333
Country_2,107.77254185542311
Country_2,92.1246332972818
Country_2,115.50464819113488
Country_2,96.36543260643339
Country_2,106.83014721968043
Country_2,143.40126807403192
Country_2,103.55910150413025
Country_2,122.23909989428513
Country_2,94.45235362311169
Country_2,104.47517264254557
Country_2,131.56200953453265
Country_2,95.5954941331835
Country_2,132.18672836995393
Country_2,115.61627903183214
Country_2,96.56299836158598
Country_2,114.48611608583282
Country_2,119.58831674440094
Country_2,114.32714943325794
Country_2,81.44662920164316
Country_2,94.09294236262697
Country_2,101.28722046672743
Country_2,103.8834985634993
Country_2,114.31008146326018
Country_2,107.66551501399881
Country_2,84.96983461934849
Country_2,110.70296776508945
Country_2,114.15878617925735
Country_2,113.3968567189656
Country_2,121.21171088331933
Country_2,117.50883231823356
Country_2,111.88770118842655
Country_2,103.94751432812029
Country_2,80.08558599726013
Country_2,111.44427328698879
Country_2,108.11531530744666
Country_2,109.0736825579306
Country_2,85.84877136269536
Country_2,88.78415189387607
Country_2,120.79729279999356
Country_2,104.40667269215018
Country_2,115.22251046058936
Country_2,105.42477564195691
Country_2,105.44634209243618
Country_2,119.07425708963997
Country_2,97.25932907673939
Country_2,106.44181165411474
Country_2,98.06587066942436
Country_2,98.48255658851527
Country_2,100.3624181479704
Country_2,108.3320065745057
Country_2,97.81877067504784
Country_2,123.83634188360281
Country_2,91.58089046670744
Country_2,102.19692533757961
Country_2,98.40403412588738
Country_2,126.704668265306
Country_2,107.94832164767362
Country_2,120.47766809202952
Country_2,82.71659440444542
Country_2,109.00575398803889
Country_2,118.34446193435156
Country_2,106.23425983913137
Country_2,120.98220562598027
Country_2,97.24067324849442
Country_2,126.1402116027837
Country_2,139.48347185428875
Country_2,99.55742159340511
Country_2,98.31746217898842
Country_2,126.80076715676552
Country_2,128.69358218596068
Country_2,97.15709959270097
Country_2,98.69719774356214
Country_2,100.7732308670924
Country_2,84.83324233448585
Country_2,91.22022080273703
Country_2,89.93788849871898
Country_2,93.48303652343807
Country_2,104.47972668919829
Country_2,108.5132209880478
Country_2,128.25750739221115
Country_2,90.02468938891813
Country_2,119.76483597714875
Country_2,101.79016733661737
Country_2,104.2580443552135
Country_2,115.12229238249905
Country_2,88.15916967656553
Country_2,110.73614619276076
Country_2,107.49678312319584
Country_2,112.38676896012224
Country_2,109.33752965861727
Country_2,141.8295020986634
Country_2,95.43390023623026
Country_2,97.03504567497274
Country_2,95.65289210362853
Country_2,96.66784321259618
Country_2,95.43919309040223
Country_2,122.83524796661328
Country_2,126.30756371984782
Country_2,96.43880559375785
Country_2,92.51466640343656
Country_2,112.07123334579606
Country_2,96.71665433578544
Country_2,114.49397726633266
Country_2,108.04384531276949
Country_2,82.26383827504152
Country_2,128.2125780199509
Country_2,131.93816509643284
Country_2,95.80816964273421
Country_2,99.18447660096024
Country_2,109.28798086087357
Country_2,110.01685184980538
Country_2,114.87816409009245
Country_2,135.15306808149523
Country_2,102.34579158758926
Country_2,93.0255413319232
Country_2,84.31021157978209
Country_2,94.0360494008712
Country_2,104.50309540689304
Country_2,131.9183679527668
Country_2,97.23583051445743
Country_2,108.35681927458347
Country_2,104.75365655890872
Country_2,122.82589910172126
Country_2,142.90398638810433
Country_2,97.03696840619519
Country_2,97.65840836222667
Country_2,120.66241315603608
Country_2,115.22837234439467
Country_2,132.7006098860405
Country_2,113.75892277988946
Country_2,99.61061863819411
Country_2,113.85982246038463
Country_2,121.63055370874362
Country_2,117.30723271796046
Country_2,112.60911046660947
Country_2,121.00012034383731
Country_2,122.5394338566851
Country_2,125.7323848655629
Country_2,114.73064831384464
Country_2,102.49322879524719
Country_2,107.20070529649985
Country_2,123.09763449762535
Country_2,92.74596493519147
Country_2,110.53009963309351
Country_2,99.09991781508958
Country_2,105.43117234402226
Country_2,124.17677793910948
Country_2,107.86648602029855
Country_2,105.69654822234223
Country_2,84.60215788530121
Country_2,116.19380349040831
Country_2,114.68226271711613
Country_2,137.44882084958192
Country_2,100.38332647570499
Country_2,108.28725491495908
Country_2,108.74075525566133
Country_2,128.6617991964521
Country_2,103.57056701419572
Country_2,109.18532288655508
Country_2,114.11844764574809
Country_2,107.79913684734537
Country_2,98.30349578174207
Country_2,107.91134989347461
Country_2,121.10447624789659
Country_2,89.6022705088341
Country_2,106.99454511220314
Country_2,94.4981877759124
Country_2,122.92569943387264
Country_2,82.15219642824337
Country_2,96.61617229092617
Country_2,110.65817812596781
Country_2,128.4828604385151
Country_2,104.01374608390519
Country_2,96.67200709960203
Country_2,133.21735604160887
Country_2,83.27979149375633
Country_2,72.01791065069878
Country_2,111.60021675079999
Country_2,97.46918663471084
Country_2,89.6815077430393
Country_2,115.6253467094903
Country_2,108.65701070656799
Country_2,96.53882053894907
Country_2,85.79543401993658
Country_2,118.08685992420217
Country_2,114.75301766937991
Country_2,103.51236204330925
Country_2,132.699554940715
Country_2,88.94872850510771
Country_2,82.11712243612891
Country_2,94.62137895178134
Country_2,104.31620975466754
Country_2,108.65009173984038
Country_2,101.38145913215506
Country_2,110.28083094771445
Country_2,86.22690863714334
Country_2,126.65646906109889
Country_2,103.76773232411146
Country_2,121.75943747382192
Country_2,110.14088019566556
Country_2,111.85129828730676
Country_2,113.54650920348305
Country_2,111.71562840025973
Country_2,114.64084139801315
Country_2,124.93728795198646
Country_2,107.94781754552206
Country_2,115.63505636382769
Country_2,103.6539645856916
Country_2,126.6017582317421
Country_2,94.85411546911095
Country_2,132.01410649366224
Country_2,104.39763074033485
Country_2,83.53837346822928
Country_2,106.92156622366184
Country_2,94.78422513787679
Country_2,117.60965323483086
Country_2,95.21064031046413
Country_2,98.3072485017783
Country_2,76.65688903581703
Country_2,98.21540521126386
Country_2,68.64181010056565
Country_2,81.24145764771416
Country_2,116.40621984216446
Country_2,116.78700237976248
Country_2,111.38186342677447
Country_2,90.4953578530618
Country_2,104.2843296578703
Country_2,104.94596191364147
Country_2,87.62452966211185
Country_2,127.55097452650726
Country_2,118.16043435863507
Country_2,101.68553739255503
Country_2,105.40328758491796
Country_2,108.12574211921329
Country_2,74.37397697363565
Country_2,101.29233926219105
Country_2,94.77023628003302
Country_2,89.97569985157627
Country_2,100.78349560671067
Country_2,131.96529790274283
Country_2,114.61264291900514
Country_2,96.43231515325805
Country_2,113.58874172034238
Country_3,115.99033154879004
Country_3,108.86950524369153
Country_3,95.89445554880261
Country_3,85.2959483344164
Country_3,105.47334970420386
Country_3,100.90228078132624
Country_3,108.42789830041599
Country_3,104.52757702522955
Country_3,110.74329072979003
Country_3,86.97147182659148
Country_3,114.76091098451488
Country_3,97.963994070386
Country_3,126.12891308937898
Country_3,84.66218272865649
Country_3,121.03945704747875
Country_3,97.96866175193972
Country_3,85.22872994578327
Country_3,87.74171248918518
Country_3,90.1947903770852
Country_3,101.36248919602875
Country_3,102.8425323205325
Country_3,86.39449994092132
Country_3,94.63468111608526
Country_3,127.13405537917795
Country_3,120.91314755151066
Country_3,101.54485504511048
Country_3,95.570052172523
Country_3,96.80046990077392
Country_3,104.20276959095625
Country_3,79.65811152202392
Country_3,91.13935193864982
Country_3,69.97123889183615
Country_3,100.98834683907918
Country_3,104.70793909554112
Country_3,87.75220306550939
Country_3,118.6098014493505
Country_3,76.61351505496488
Country_3,73.0343767968527
Country_3,98.36677727839958
Country_3,110.70647453918232
Country_3,120.25891537186803
Country_3,88.1167360569659
Country_3,111.18021250146944
Country_3,94.42237295748939
Country_3,92.41059050088771
Country_3,108.25489906230008
Country_3,104.78484317620129
Country_3,71.35411764523626
Country_3,117.14810524588844
Country_3,115.70137031221176
Country_3,85.61655947735706
Country_3,100.93705300156114
Country_3,102.41045279424108
Country_3,98.9101064873586
Country_3,86.7454226923187
Country_3,84.92564948092922
Country_3,94.61668893512832
Country_3,112.59093528889048
Country_3,103.15400231891648
Country_3,89.44078501870841
Country_3,106.57548065972517
Country_3,52.27186069054887
Country_3,112.23148550558156
Country_3,68.90429331832851
Country_3,89.56338587895301
Country_3,78.20495158060784
Country_3,75.57977786418641
Country_3,112.41240181067779
Country_3,87.98448198032163
Country_3,100.19755822596073
Country_3,94.29619131681224
Country_3,102.15561240834683
Country_3,96.15232836590383
Country_3,75.75511663717145
Country_3,109.94400229170711
Country_3,87.59365125258032
Country_3,71.65127152010373
