"x.1","x.2","y.1","y.2","z.1","z.2"
1.72330840770704,0,3.30089102473091,0,0.0842161293805533,0
1.58393682967857,0,3.56262921038973,0,0.0807108826970198,0
1.39352785650992,0,3.77933093119526,0,0.0767217356842757,0
1.16354223249335,0,3.94918189373909,0,0.0723128752110467,0
0.906161390735541,0,4.07342784532263,0,0.0675552414927531,0
0.632506408116509,0,4.15499096905657,0,0.0625253866368872,0
0.351550792806566,0,4.19713831244013,0,0.0573042428909477,0
0.0699176307243509,0,4.20255240011715,0,0.0519758204122814,0
-0.207493291485169,0,4.1729846338289,0,0.0466258555132034,0
-0.476327670201353,0,4.10946808421112,0,0.041340431131637,0
-0.731474585880922,0,4.01289334230053,0,0.0362045917244191,0
-0.966098202423173,0,3.88466063734045,0,0.0313009748701537,0
-1.17136950334542,0,3.72713530787262,0,0.0267084815996382,0
-1.33707255751328,0,3.54373878178516,0,0.0225010068487418,0
-1.45301745058572,0,3.33866125013761,0,0.0187462504612256,0
-1.51096153264168,0,3.11632903252094,0,0.0155046278729145,0
-1.50658184063916,0,2.88084827483169,0,0.0128282980047183,0
-1.44099642176498,0,2.63564824410792,0,0.0107603240060691,0
-1.32141420972645,0,2.38346445307263,0,0.0093339803527275,0
-1.16068341560538,0,2.12666621072958,0,0.00857221744801087,0
-0.975760923560363,0,1.86779519179896,0,0.00848729234221324,0
-0.785377804976875,0,1.61009212245844,0,0.00908057151207761,0
-0.607366270957519,0,1.35778151689998,0,0.0103425088736737,0
-0.456193966879208,0,1.11596444064405,0,0.0122527993824618,0
-0.341202434620419,0,0.890110345693484,0,0.0147807057490604,0
-0.265879991402329,0,0.685292378372214,0,0.0178855530137384,0
-0.228256510002877,0,0.50542123240491,0,0.0215173830217437,0
-0.222248714373825,0,0.35275822949328,0,0.0256177582687139,0
-0.239573393896231,0,0.227914124181954,0,0.0301207021819974,0
-0.271733850431282,0,0.130385233458619,0,0.0349537607084045,0
-0.31159821423085,0,0.0594908066867727,0,0.0400391681270459,0
-0.354221608167198,0,0.0154170561571273,0,0.0452950983288924,0
-0.396781925132318,0,2.39961565225897e-31,0,0.0506369814294997,0
-0.392771478905083,0,0,0,0.0757004977441641,0
-0.433319944359214,0,0.0169140975112582,0,0.0836864241993206,0
-0.470770491340596,0,0.0710844527138565,0,0.0915438541083746,0
-0.5023316313205,0,0.16745318242629,0,0.0991463584827517,0
-0.523100989780776,0,0.309327956766679,0,0.106371610181159,0
-0.526000584712503,0,0.496752737593359,0,0.113103352199079,0
-0.502598484002024,0,0.725387985141105,0,0.119233268287495,0
-0.44468661907198,0,0.98628043116072,0,0.12466272580188,0
-0.346266744986857,0,1.26668457529694,0,0.129304362738374,0
-0.205463191712023,0,1.55182093476925,0,0.133083493421126,0
-0.0258677269064839,0,1.82719774501469,0,0.135939310222776,0
0.183066062875632,0,2.08095793289892,0,0.137825861981944,0
0.406750257572311,0,2.30569081408828,0,0.138712793374616,0
0.627224472505977,0,2.49927666296954,0,0.138585833342672,0
0.825621866040329,0,2.66457726392837,0,0.137447024720551,0
0.984842466912358,0,2.80807866752299,0,0.135314691365283,0
1.09188792603164,0,2.93785220087577,0,0.132223143318769,0
1.13939238299554,0,3.06135538604898,0,0.128222124746363,0
1.12607434503778,0,3.18360589571966,0,0.123376013534629,0
1.05608710012496,0,3.30613117623083,0,0.117762785427049,0
0.937497714742525,0,3.42686646219837,0,0.111472759365122,0
0.780314976113038,0,3.54091393907665,0,0.104607144222782,0
0.594568563692576,0,3.64186061902851,0,0.0972764103177336,0
0.388896600818854,0,3.72324009786281,0,0.0895985119026834,0
0.16993994374454,0,3.77973841295874,0,0.0816969892372619,0
-0.0573889226072855,0,3.80787215590835,0,0.0736989807789995,0
-0.288936871918157,0,3.80606032574754,0,0.0657331774779513,0
-0.520007245003102,0,3.77420591418829,0,0.0579277520911372,0
-0.744181163160141,0,3.71303864004875,0,0.0504082968349017,0
-0.952689462315738,0,3.62350895153386,0,0.0432958025591385,0
-1.13461453937044,0,3.50646111503495,0,0.0367047119592244,0
-1.2779765038852,0,3.36267870972026,0,0.0307410781502103,0
-1.37151312172446,0,3.19324011396626,0,0.0255008582325007,0
-1.40676132885611,0,3,0,0.0210683693061868,0
-1.37994219161141,0,2.78596665323345,0,0.0175149317773442,0
-1.29316972077113,0,2.55538770490019,0,0.0148977217859998,0
-1.15464421014487,0,2.31347071087286,0,0.0132588512206368,0
-0.97771929269647,0,2.06580727518532,0,0.0126246901221439,0
-0.77899276596797,0,1.81768772895358,0,0.0130054423799869,0
-0.575800060092018,0,1.57354385605522,0,0.0143949815478067,0
-0.383629331996169,0,1.33671972671264,0,0.0167709494202354,0
-0.213993826330851,0,1.10965632251109,0,0.0200951157847895,0
-0.0731862651233999,0,0.89442302776112,0,0.0243139935603001,0
0.0378707836975894,0,0.693391874461358,0,0.0293596994240714,0
0.122723005652537,0,0.50977908210557,0,0.0351510460799537,0
0.187717392569718,0,0.347802602876154,0,0.0415948485923303,0
0.240022928085608,0,0.212322001432815,0,0.0485874237666145,0
0.285841806430091,0,0.108003608112097,0,0.0560162584506624,0
0.329237574899776,0,0.0382328048629147,0,0.0637618199135095,0
0.371824545544702,0,0.00411556934521743,0,0.0716994791717576,0
0.413322924680019,0,0.00392780057438216,0,0.0797015163165706,0
0.452748383575257,0,0.0332696738137814,0,0.0876391755748187,0
0.489833858837546,0,0.085986985379106,0,0.0953847370376658,0
0.526219071840494,0,0.155687492132369,0,0.102813571721714,0
0.566005555921486,0,0.237478508788724,0,0.109806146895998,0
0.615445915112012,0,0.329447262908344,0,0.116249949408374,0
0.681771763628507,0,0.433435882202363,0,0.122041296064257,0
0.771404692466313,0,0.554827111873865,0,0.127087001928028,0
0.887976654515516,0,0.701313185244644,0,0.131305879703539,0
1.03066267005152,0,0.880897900820433,0,0.134630046068093,0
1.1932785331321,0,1.0996015786872,0,0.137006013940521,0
1.36443000611703,0,1.35943585977453,0,0.138395553108341,0
1.52875795081485,0,1.65716029172872,0,0.138776305366184,0
1.66906544804198,0,1.98413891317409,0,0.138142144267691,0
1.76890214568374,0,2.32733605215857,0,0.136503273702328,0
1.81507019697119,0,2.67120397635174,0,0.133886063710984,0
1.79953280776119,0,3,0,0.130332626182141,0
1.72034652205554,0,3.29998467464417,0,0.125900137255828,0
1.58146719665772,0,3.56101526139909,0,0.120659917338118,0
1.39154047467976,0,3.77723642126187,0,0.114696283529104,0
1.16201609010076,0,3.94682468836399,0,0.10810519292919,0
0.905065598971314,0,4.07098982230608,0,0.100992698653426,0
0.631801664000574,0,4.15260556440619,0,0.093473243397191,0
0.351191117433768,0,4.19489182925139,0,0.0856678180103769,0
0.0698523187665878,0,4.20049493823051,0,0.0777020147093286,0
-0.207317582638997,0,4.17114466898188,0,0.0697040062510662,0
-0.475964768207448,0,4.10786495951714,0,0.0618024835856449,0
-0.730976666795399,0,4.01154391828457,0,0.0541245851705946,0
-0.96551374764329,0,3.88357924584532,0,0.0467938512655457,0
-1.170741424612,0,3.72632891528717,0,0.039928236123206,0
-1.33643655823593,0,3.54320096653013,0,0.033638210061279,0
-1.45240068307003,0,3.33836874326374,0,0.0280249819536995,0
-1.51038159996066,0,3.11624323149517,0,0.0231788707419653,0
-1.50604617929125,0,2.88092190697045,0,0.0191778521695588,0
-1.44050208735514,0,2.63583510709725,0,0.016086304123045,0
-1.32094807319699,0,2.38372875112343,0,0.0139539707677773,0
-1.1602227625626,0,2.12698796770978,0,0.0128151621456564,0
-0.975274434533263,0,1.86816958094136,0,0.012688202113712,0
-0.784826880537356,0,1.61052281551085,0,0.0135751335063841,0
-0.606706653031017,0,1.35827049152879,0,0.0154616852655522,0
-0.455377596736434,0,1.11650221194104,0,0.0183175020672023,0
-0.340179479357112,0,0.890670688762854,0,0.022096632749954,0
-0.264600964498986,0,0.685834159834256,0,0.0267382696864482,0
-0.226674408035531,0,0.505897400502699,0,0.0321677272008336,0
-0.220321091247729,0,0.353129184927763,0,0.0382976432892492,0
-0.237264296122626,0,0.228160615349857,0,0.0450293853071695,0
-0.26901554188593,0,0.130515406066509,0,0.0522546370055765,0
-0.308452626344536,0,0.0595374200446962,0,0.0598571413799536,0
-0.350641461331646,0,0.0154238616746895,0,0.0677145712890076,0
-0.392771478905083,0,2.39961565225897e-31,0,0.075700497744164,0
-0.387179480558542,0,0,0,0.100459194872432,0
-0.427150471556433,0,0.0169023699320729,0,0.111057008174885,0
-0.464062548072157,0,0.0709850500674186,0,0.121484298694134,0
-0.495140039667808,0,0.167108796119624,0,0.131573287422388,0
-0.515495163984597,0,0.308516051396194,0,0.141161638754313,0
-0.518062789472413,0,0.49522517328773,0,0.15009507252769,0
-0.49442163686749,0,0.722926984632717,0,0.158229846448979,0
-0.436371713229097,0,0.982758330231859,0,0.165435068960627,0
-0.33791998244287,0,1.26211247844093,0,0.171594805335231,0
-0.197192927337555,0,1.54637302509437,0,0.176609943108697,0
-0.0177813306350789,0,1.82120330117629,0,0.180399786836892,0
0.190865315416833,0,2.07486075578623,0,0.182903356515544,0
0.414166156725637,0,2.2999837334153,0,0.184080368771343,0
0.634170604200617,0,2.4944249282568,0,0.18391188503649,0
0.832024003719087,0,2.66094727056264,0,0.182400616277351,0
0.990640542262005,0,2.80588694129351,0,0.179570879373985,0
1.09703751015656,0,2.93714433779345,0,0.175468205852447,0
1.14386562727894,0,3.06201720242974,0,0.170158609265487,0
1.12986035036277,0,3.18540143869803,0,0.163727523009775,0
1.05919170367691,0,3.30875649863375,0,0.156278425670567,0
0.939942704543089,0,3.43000559355529,0,0.147931176012536,0
0.782136763987683,0,3.54428471468048,0,0.138820084407374,0
0.595816366806836,0,3.64524232408568,0,0.12909175172964,0
0.389630199530377,0,3.72648078055308,0,0.118902710493809,0
0.170227098673633,0,3.78274540427813,0,0.108416906187513,0
-0.0574752992343259,0,3.81059319848798,0,0.0978030593272801,0
-0.289321686889343,0,3.80846382742968,0,0.0872319506822625,0
-0.520616227988253,0,3.77626718836133,0,0.0768736733477303,0
-0.744943794091061,0,3.71473541476765,0,0.0668948958834972,0
-0.953541715497205,0,3.62482530038182,0,0.0574561805544023,0
-1.13550134435617,0,3.50739572247847,0,0.0487093998233645,0
-1.27885383358509,0,3.36325206024305,0,0.0407952926666022,0
-1.37234963188007,0,3.19349608976725,0,0.0338412000308219,0
-1.4075394894352,0,3,0,0.0279590158697173,0
-1.38065886923598,0,2.78577763335506,0,0.0232433867283681,0
-1.29383619133441,0,2.55506821918616,0,0.0197701888448997,0
-1.15528560156652,0,2.31306009293106,0,0.0175953072734084,0
-0.978373478559026,0,2.06532213485004,0,0.0167537366725213,0
-0.779708750819372,0,1.81712729074782,0,0.0172590182282388,0
-0.576635915763601,0,1.57290229953489,0,0.0191030217711833,0
-0.384649760700807,0,1.33600085544591,0,0.0222560765940672,0
-0.215267439978412,0,1.10888468357496,0,0.0266674488644809,0
-0.0747826807250375,0,0.893646571286836,0,0.0322661579512473,0
0.0358839258462125,0,0.692674163139048,0,0.0389621185293486,0
0.12028299136334,0,0.509182996029252,0,0.0466475900865278,0
0.18476924209867,0,0.347371075574773,0,0.0551989105084628,0
0.236521959731808,0,0.212063237720028,0,0.0644784858484769,0
0.281755860421001,0,0.107887633438896,0,0.0743370042656478,0
0.324548814733474,0,0.038203046104575,0,0.0846158385082212,0
0.366530769110925,0,0.00411430333350404,0,0.0951495982854715,0
0.407438335089037,0,0.00392920787962897,0,0.105768791459392,0
0.446303789051447,0,0.0333105765522942,0,0.116302551236642,0
0.482876291581061,0,0.0861844675746735,0,0.126581385479216,0
0.518810836683435,0,0.156235049905165,0,0.136439903896386,0
0.558222740148595,0,0.238617696737442,0,0.145719479236401,0
0.607376410237827,0,0.331418611813789,0,0.154270799658336,0
0.673512867521461,0,0.436419237675783,0,0.161956271215515,0
0.763060375349501,0,0.558885578254537,0,0.168652231793616,0
0.879654584506739,0,0.70635524274793,0,0.174250940880383,0
1.02247110259328,0,0.886668693476893,0,0.178662313150796,0
1.1853231735915,0,1.10570767206953,0,0.18181536797368,0
1.35681095582778,0,1.36539968270374,0,0.183659371516625,0
1.52156684385302,0,1.66249317377677,0,0.184164653072342,0
1.66238287918077,0,1.98841708494108,0,0.183323082471455,0
1.76279547950878,0,2.33026340215831,0,0.181148200899964,0
1.80959183443325,0,2.67264886507882,0,0.177675003016495,0
1.79471896999374,0,3,0,0.172959373875146,0
1.71621659268426,0,3.29872089802201,0,0.167077189714042,0
