time,signal
4.57,0.06733832520526939
4.58,0.0784734634740484
4.59,0.08509758385462693
4.6000000000000005,0.08552149671174344
4.61,0.0805935841058377
4.62,0.08097234538023178
4.63,0.08619908895084971
4.64,0.08206288558200536
4.65,0.10599471848446027
4.66,0.08979287533673601
4.67,0.07593683396152458
4.68,0.04720922130400732
4.69,0.04653690730210046
4.7,0.020669679357184348
4.71,0.011579936996659768
4.72,0.004093945621194986
4.73,-0.009015940985084823
4.74,0.0021794161184144224
4.75,0.0014668816428753235
4.76,0.0018590265187330857
4.7700000000000005,-0.021909717450131448
4.78,-0.023103668230857407
4.79,-0.031991552411643406
4.8,-0.03781427870105912
4.8100000000000005,-0.04099624895730566
4.82,-0.06365786976392189
4.83,-0.07771033565969798
4.84,-0.0763528629408212
4.8500000000000005,-0.11009330612737991
4.86,-0.09536629790104603
4.87,-0.09192779504673393
4.88,-0.09381230782103704
4.89,-0.09111915244979506
4.9,-0.09958417871485302
4.91,-0.0976488467457519
4.92,-0.07929708959426028
4.93,-0.059866346605614254
4.94,-0.027422600356236754
4.95,-0.025923521377634914
4.96,-0.027861495032410994
4.97,-0.025323202898094498
4.98,-0.025642803223859256
4.99,-0.01394541665020439
5.0,0.002671200094294654
5.01,0.014377894215934607
5.0200000000000005,0.0373426640620516
5.03,0.04468287886434801
5.04,0.051144618722882965
5.05,0.05539685782397798
5.0600000000000005,0.049359690229148906
5.07,0.04573996663206651
5.08,0.047005641818820186
5.09,0.07285422665938257
5.1000000000000005,0.08962527680908165
5.11,0.1074914143329153
5.12,0.09406420485028735
5.13,0.07541816572392096
5.14,0.07166381599463079
5.15,0.07511433314740121
5.16,0.07910210075981731
5.17,0.08559486322793461
5.18,0.08084554398676107
5.19,0.08898784275926677
5.2,0.0733635751814093
5.21,0.05098580416076663
5.22,0.02230126411081687
5.23,0.00409851667096835
5.24,-0.0020509212533290286
5.25,-0.0208277721459587
5.26,-0.020218236295074476
5.2700000000000005,-0.01703758621370633
5.28,-0.05409651425197724
5.29,-0.05368583503300738
5.3,-0.08568615512252027
5.3100000000000005,-0.08646982412802938
5.32,-0.07955214610707004
5.33,-0.08583173122653844
5.34,-0.10442495109463189
5.3500000000000005,-0.11237490911504919
5.36,-0.11498405171620638
5.37,-0.11534322188149383
5.38,-0.11455516666816674
5.39,-0.11140587324536073
5.4,-0.10375938758709803
5.41,-0.1096535215414236
5.42,-0.10254872771108303
5.43,-0.07670078581100287
5.44,-0.07201416820157017
5.45,-0.06613112356932092
5.46,-0.0434131927490782
5.47,-0.05850536308534248
5.48,-0.030815853456963062
5.49,-0.02372124198390687
5.5,-0.007520607318723926
5.51,0.007339184421980238
5.5200000000000005,0.030041068627295917
5.53,0.03837104868647096
5.54,0.04267117795739166
5.55,0.06725053395999933
5.5600000000000005,0.05174926650966932
5.57,0.06357740527989168
5.58,0.059922026476021704
5.59,0.06279925339760455
5.6000000000000005,0.09255292506401927
5.61,0.09569277506493966
5.62,0.09967710955458088
5.63,0.08188424176022643
5.64,0.07626790791068841
5.65,0.07909122926340323
5.66,0.0809187820938186
5.67,0.08277138008887581
5.68,0.07577735379112087
5.69,0.07268171386163826
5.7,0.06677712192510632
5.71,0.03642666039649452
5.72,0.027563484746569743
5.73,0.024975596193221112
5.74,0.018519404383487717
5.75,0.0012624005275612901
5.76,-0.019556022297208327
5.7700000000000005,-0.04180180755212546
5.78,-0.051986414900917835
5.79,-0.04926795601162433
5.8,-0.07919110213253563
5.8100000000000005,-0.09176603235045577
5.82,-0.10753504484967845
5.83,-0.10154117683841066
5.84,-0.11003296186454761
5.8500000000000005,-0.11581842453474195
5.86,-0.11735640493126485
5.87,-0.11100916006897817
5.88,-0.11290165855034898
5.89,-0.13941469805374518
5.9,-0.12339275539052229
5.91,-0.109251797434526
5.92,-0.1019950358151225
5.93,-0.10227043913832619
5.94,-0.08558457438795465
5.95,-0.06901091617896589
5.96,-0.06125326938523126
5.97,-0.0496870505069446
5.98,-0.044711380796900554
5.99,-0.030564790888169928
6.0,-0.030267210442197764
6.01,-0.008074184432162377
6.0200000000000005,-0.0014466965625705916
6.03,0.017648025920505586
6.04,0.018425230575125
6.05,0.028520596835421727
6.0600000000000005,0.042576720041753585
6.07,0.03925721946682632
6.08,0.054641075387986335
6.09,0.06229983459009636
6.1000000000000005,0.05460790673492307
6.11,0.052039548356236
6.12,0.06803737424638809
6.13,0.0827510058567309
6.140000000000001,0.0829489145223076
6.15,0.08664321895097019
6.16,0.08579268699995425
6.17,0.08388916020045198
6.18,0.08946607582527362
6.19,0.06354906549464583
6.2,0.06152673004726262
6.21,0.046605317654659036
6.22,0.03328441790725141
6.23,0.018957978726298307
6.24,0.0039423265291009
6.25,-0.019295675219960774
6.26,-0.026497894067840283
6.2700000000000005,-0.019592781883560735
6.28,-0.03305399267924028
6.29,-0.0451120489314282
6.3,-0.06314348255579408
6.3100000000000005,-0.07320318085616725
6.32,-0.07627737865187771
6.33,-0.08750156387227276
6.34,-0.09753324311266576
6.3500000000000005,-0.09684549840457032
6.36,-0.10883323883144018
6.37,-0.10595994810763928
6.38,-0.09664060548468106
6.390000000000001,-0.08204035786665567
6.4,-0.08275555762843916
6.41,-0.06669533108644962
6.42,-0.05461323892549744
6.43,-0.06259926508568694
6.44,-0.06880175040309384
6.45,-0.06211229377296552
6.46,-0.04061547131460975
6.47,-0.03134580592055682
6.48,-0.026399850355634358
6.49,0.0017357449413759624
6.5,0.014551569913218237
6.51,0.0012411983920383694
6.5200000000000005,0.018795385003465545
6.53,0.03704021527231773
6.54,0.050617928074356174
6.55,0.06527544576359318
6.5600000000000005,0.07310118314541225
6.57,0.06767157555323201
6.58,0.07304626378122978
6.59,0.07170404601707439
6.6000000000000005,0.0704035767087859
6.61,0.0653736931794087
6.62,0.07742813876468979
6.63,0.08246291516139106
6.640000000000001,0.07955047858134977
6.65,0.07331981753603398
6.66,0.07241174184259977
6.67,0.08042948635472284
6.68,0.053731537226364284
6.69,0.05313084898731838
6.7,0.04077528873669392
6.71,0.014589705588988401
6.72,-0.010142189758650652
6.73,-0.022702058108431192
6.74,-0.024219460077310496
6.75,-0.026160004718616996
6.76,-0.04334113944700565
6.7700000000000005,-0.03992208527087826
6.78,-0.03490705338143967
6.79,-0.04265449043872247
6.8,-0.06017244014684348
6.8100000000000005,-0.058351759757975775
6.82,-0.0612257707755832
6.83,-0.06280185110008782
6.84,-0.07933742501307961
6.8500000000000005,-0.11432621300340572
6.86,-0.09279727954625906
6.87,-0.1114645653910231
6.88,-0.1097083036297284
6.890000000000001,-0.08253131611454347
6.9,-0.07894793260894864
6.91,-0.06776141904928884
6.92,-0.08085414248479186
6.93,-0.09189804296186103
6.94,-0.0859372036817833
6.95,-0.062184482617270456
6.96,-0.05442642394389192
6.97,-0.04987675070256945
6.98,-0.03358545625623065
6.99,-0.008850411204652523
7.0,-0.011434088551189246
7.01,-0.008933546515079424
7.0200000000000005,-0.0005932903647346659
7.03,0.026912088088338997
7.04,0.04241784759252279
7.05,0.07538620079878726
7.0600000000000005,0.09141638257710473
7.07,0.09549979950446477
7.08,0.1121879049467375
7.09,0.11532163944810096
7.1000000000000005,0.10839283740888883
7.11,0.11590710113475322
7.12,0.10731323645055875
7.13,0.10304783123338668
7.140000000000001,0.11416346300540879
7.15,0.10713909675494984
7.16,0.09230344296285543
7.17,0.08128010959743273
7.18,0.08468803164532891
7.19,0.06918171103293526
7.2,0.055505034378524984
7.21,0.040392332384428985
7.22,0.032279500084013056
7.23,0.01730282130089151
7.24,-0.009679691079377538
7.25,-0.027058287455612062
7.26,-0.0440146658370278
7.2700000000000005,-0.03821053810897978
7.28,-0.0396088516287219
7.29,-0.044592269314108014
7.3,-0.060898515799348386
7.3100000000000005,-0.07834832748878603
7.32,-0.09022670870601221
7.33,-0.10573868599090092
7.34,-0.08295449151243524
7.3500000000000005,-0.11139528801332324
7.36,-0.10592546598601212
7.37,-0.11894975430681627
7.38,-0.11652241218403142
7.390000000000001,-0.12179770927989786
7.4,-0.12617859344344573
7.41,-0.1273250413076189
7.42,-0.09704688456116979
7.43,-0.08870875355221046
7.44,-0.08565602838662088
7.45,-0.06730390345963133
7.46,-0.05505186360334616
7.47,-0.03524211658182658
7.48,-0.041825870700361936
7.49,-0.023380405068324724
7.5,-0.001153891007654647
7.51,-0.005027385608381762
7.5200000000000005,0.014973449085375205
7.53,0.04567248838245677
7.54,0.055280771960337045
7.55,0.07280999781777554
7.5600000000000005,0.08664841321517716
7.57,0.08487201115171288
7.58,0.09123349675011283
7.59,0.08038070380903958
7.6000000000000005,0.08232180201392005
7.61,0.09041907399951936
7.62,0.10063967627564534
7.63,0.10073407454618638
7.640000000000001,0.10619112959230981
7.65,0.09059565494847518
7.66,0.08577325952200635
7.67,0.08076981835065405
7.68,0.09254824711947512
7.69,0.07900085133960481
7.7,0.06242280860494654
7.71,0.05137256652122342
7.72,0.030238966055700953
7.73,0.02141460943361731
7.74,0.006054564639288826
7.75,-0.023217634483906947
7.76,-0.03212818023346799
7.7700000000000005,-0.04408733158318032
7.78,-0.0688713366173069
7.79,-0.07509430102588874
7.8,-0.06592432439975529
7.8100000000000005,-0.06909215864632617
7.82,-0.07145395067512207
7.83,-0.09326501790123395
7.84,-0.09294493607038463
7.8500000000000005,-0.09563705991232221
7.86,-0.09337335299309901
7.87,-0.091601144186395
7.88,-0.10668563636459402
7.890000000000001,-0.10427802709603302
7.9,-0.1076371098347882
7.91,-0.10124343640301875
7.92,-0.10221694334258238
7.930000000000001,-0.0784870517772669
7.94,-0.07821990873434699
7.95,-0.0757630148222314
7.96,-0.0613352272998446
7.97,-0.058357827960381255
7.98,-0.046755480950209795
7.99,-0.038752113600561966
8.0,-0.0073544092424760515
8.01,0.014370080607205217
8.02,0.02579810317898026
8.03,0.03366097933030082
8.040000000000001,0.055004333287761734
8.05,0.06842165040817891
8.06,0.08133035777946981
8.07,0.08733109022158814
8.08,0.07596685278529082
8.09,0.08242672018176855
8.1,0.08318506971850842
8.11,0.09491953080234135
8.120000000000001,0.10721175805557881
8.13,0.09928920831107049
8.14,0.10249218821287547
8.15,0.11595506999371011
8.16,0.10087563803945165
8.17,0.10976102364311201
8.18,0.089262467522704
8.19,0.07868194665397336
8.2,0.06704042179304415
8.21,0.0550546252044005
8.22,0.03406793476387436
8.23,0.016710134339278013
8.24,-0.0008237844956674734
8.25,-0.00766624901664787
8.26,-0.015509566042009976
8.27,-0.005046286814409384
8.28,-0.006873109549229851
8.290000000000001,-0.028761536764184276
8.3,-0.039635128886367374
8.31,-0.042810243480674345
8.32,-0.05574939216314358
8.33,-0.06768866141260275
8.34,-0.07625802072298062
8.35,-0.07478669866910963
8.36,-0.09007617864189203
8.370000000000001,-0.09638462705209229
8.38,-0.09229988219005886
8.39,-0.08897148891599986
8.4,-0.08513064010081756
8.41,-0.08601386820878748
8.42,-0.0710486603454239
8.43,-0.04475464116622132
8.44,-0.03794826797042386
8.45,-0.03573372950274185
8.46,-0.021750481561534536
8.47,-0.02056891494514403
8.48,-0.019066806161946438
8.49,-0.007454810587920316
8.5,-0.021670031746220446
8.51,-0.016748101690897233
8.52,-0.0025842330229188665
8.53,0.00080176977787174
8.540000000000001,0.008365880740681904
8.55,0.02181779085410762
8.56,0.02176416776828887
8.57,0.034763623026592874
8.58,0.04445784941371612
8.59,0.05800804203206761
8.6,0.08005948646486624
8.61,0.08763501110160854
8.620000000000001,0.09133989363866533
8.63,0.09386847982217814
8.64,0.09564414650337395
8.65,0.082822191184826
8.66,0.0792781051786102
8.67,0.07834675431696296
8.68,0.058360897786188075
8.69,0.06180881286438205
8.700000000000001,0.06415108472170551
8.71,0.04626028720489357
8.72,0.03283114229526533
8.73,0.012827461919594902
8.74,0.009668359889682294
8.75,-0.01295785657112991
8.76,-0.025367089127617794
8.77,-0.043965586509232074
8.78,-0.0519378843904368
8.790000000000001,-0.07850131410072766
8.8,-0.07034269397735268
8.81,-0.08756871542278818
8.82,-0.09210160101515169
8.83,-0.09888014740528993
8.84,-0.10993234408631798
8.85,-0.11990747045020997
8.86,-0.10917075143811546
8.870000000000001,-0.11401765226006423
8.88,-0.10872921179971648
8.89,-0.11355212588936665
8.9,-0.11412320543819982
8.91,-0.10133048989720903
8.92,-0.0840101224853094
8.93,-0.07845843532031695
8.94,-0.0838259543929592
8.950000000000001,-0.05138387444393911
8.96,-0.050686632486308864
8.97,-0.05428437921215048
8.98,-0.013229544286937159
8.99,-0.007044075191725813
9.0,-0.01012311059889426
9.01,-0.002589176275581641
9.02,0.016163182164569856
9.03,0.03158785929000528
9.040000000000001,0.03538053803766247
9.05,0.06653024094286772
9.06,0.06958548185679445
9.07,0.06613025558193565
9.08,0.0850983117372073
9.09,0.10431821473716416
9.1,0.09825827775777843
9.11,0.08679640410664212
9.120000000000001,0.10074706276287526
9.13,0.08010263778268772
9.14,0.06983348393845215
9.15,0.08153205597220563
9.16,0.07881605957189307
9.17,0.0722415774651267
9.18,0.07059816763498354
9.19,0.0616435685596931
9.200000000000001,0.04021516656147189
9.21,0.04573772824850943
9.22,0.048066825650775316
9.23,0.036136613492790834
9.24,0.02220981442925591
9.25,0.03131868888340685
9.26,0.01034392192833871
9.27,-0.008734454274476233
9.28,-0.019957803241794244
9.290000000000001,-0.019662725902084066
9.3,-0.01950664123091296
9.31,-0.03888733774888861
9.32,-0.04976029438289642
9.33,-0.07586962176289475
9.34,-0.08659153505833732
9.35,-0.1003227348857157
9.36,-0.11256842909907804
9.370000000000001,-0.09472726235644777
9.38,-0.10357014481119522
9.39,-0.10662932931484559
9.4,-0.09832499678769066
9.41,-0.08014022946263673
9.42,-0.0711539382990169
9.43,-0.038585966796278584
9.44,-0.03770861927730137
9.450000000000001,-0.031018590329949365
9.46,-0.022691448264833408
9.47,-0.0015974930873357898
9.48,0.009034973300782095
9.49,0.014062595994422167
9.5,0.012300011129855154
9.51,0.025048155291261053
9.52,0.04912871480405249
9.53,0.0525708211410288
9.540000000000001,0.06636666235245932
9.55,0.07613377572365823
9.56,0.09129918448382754
9.57,0.08770726018361552
9.58,0.11662360528456676
9.59,0.10404670252851819
9.6,0.10255540243902622
9.61,0.11370899057243933
9.620000000000001,0.11544417399807898
9.63,0.12090871245374758
9.64,0.11054786543818572
9.65,0.10444366087128132
9.66,0.09825034042175068
9.67,0.10648499049214492
9.68,0.10201042714944203
9.69,0.09685621676694661
9.700000000000001,0.07545245084233056
9.71,0.07151564946976732
9.72,0.05817767861186174
9.73,0.05625280727088032
9.74,0.05836882230511817
9.75,0.034459274811694904
9.76,0.01161651335621856
9.77,-0.013737224629050984
9.78,-0.029134332791238466
9.790000000000001,-0.04570930690167002
9.8,-0.05316444165627644
9.81,-0.06530395589066457
9.82,-0.07808769731529491
9.83,-0.07463545166656226
9.84,-0.09184012327829245
9.85,-0.09188593198532931
9.86,-0.09965205885576951
9.870000000000001,-0.0937243149340833
9.88,-0.08097351882750141
