x,y
2.2600000000000002,-0.00655222115088748
2.27,-0.012948449596392528
2.2800000000000002,-0.019166149115715424
2.29,-0.025183944972026313
2.3000000000000003,-0.03098168654672848
2.31,-0.036540503829315764
2.32,-0.04184285765818447
2.33,-0.046872583634853686
2.34,-0.05161492966094118
2.35,-0.056056587073788584
2.36,-0.06018571538274875
2.37,-0.06399196063375687
2.38,-0.0674664674547738
2.39,-0.0706018848589767
2.4,-0.07339236590604736
2.41,-0.07583356134453828
2.42,-0.07792260737996524
2.43,-0.07965810773395259
2.44,-0.08104011017934883
2.45,-0.08207007775470583
2.46,-0.08275085487879758
2.47,-0.08308662860192076
2.48,-0.08308288524551244
2.49,-0.08274636269511693
2.5,-0.0820849986238988
2.5100000000000002,-0.08110787493471319
2.52,-0.07982515871819273
2.5300000000000002,-0.0782480400323756
2.54,-0.07638866681608636
2.5500000000000003,-0.0742600772535784
2.56,-0.0718761299118746
2.57,-0.0692514319747971
2.58,-0.06640126589889009
2.59,-0.06334151481632215
2.6,-0.060088587008432996
2.61,-0.05665933977091135
2.62,-0.05307100298766509
2.63,-0.0493411027253377
2.64,-0.04548738515416322
2.65,-0.041527741093494025
2.66,-0.037480131471918796
2.67,-0.033362513982497205
2.68,-0.029192771203275313
2.69,-0.024988640442045445
2.7,-0.020767645552264753
2.71,-0.01654703095426736
2.72,-0.012343698082431026
2.73,-0.008174144464873554
2.74,-0.00405440562760994
2.75,-1.566176713144868e-16
2.7600000000000002,0.003974123017230846
2.77,0.007853631675955845
2.7800000000000002,0.011624857067305573
2.79,0.01527483475804977
2.8000000000000003,0.01879134278019714
2.81,0.02216293589382689
2.82,0.025378976059680435
2.83,0.028429659074483294
2.84,0.03130603733827182
2.85,0.03400003873910375
2.86,0.03650448165637531
2.87,0.038813086099497414
2.88,0.04092048101382493
2.89,0.04282220780047052
2.9,0.04451472011086588
2.91,0.0459953799906612
2.92,0.04726245046069884
2.93,0.04831508463533433
2.94,0.0491533114902649
2.95,0.04977801840322884
2.96,0.050190930601421505
2.97,0.05039458765922155
2.98,0.05039231719878968
2.99,0.050188205954290105
