r,theta,area,colors
0.949437280305967,2.678162909306208,180.28622984695826,2.678162909306208
0.1783349443317963,0.21852932511673012,6.360670473964977,0.21852932511673012
0.45989635597053535,3.668530727529662,42.30093164699547,3.668530727529662
1.431874820222327,0.9631573693415469,410.05310015734426,0.9631573693415469
0.992252324065585,1.5391298967918416,196.91293492271092,1.5391298967918416
1.532978757042318,2.0069646813829447,470.004773908602,2.0069646813829447
1.7935946447814537,3.536922887528528,643.3963499577418,3.536922887528528
1.5444460366607022,4.685842696309571,477.0627120313902,4.685842696309571
1.854348576586084,4.332168581924239,687.7217286973672,4.332168581924239
1.2293040544733855,4.644204619102785,302.2376916689409,4.644204619102785
1.2181275384742989,5.653415367481335,296.7669399978909,5.653415367481335
1.3693697314149262,3.2471243864173074,375.03469226307743,3.2471243864173074
0.502025934827647,1.9005710291202342,50.40600784791458,1.9005710291202342
1.6756752735873517,1.8067835666416503,561.5775245024092,1.8067835666416503
0.23723123390328138,4.982822893782905,11.25573166785468,4.982822893782905
1.5944694835304163,0.2921447271621732,508.46658678195047,0.2921447271621732
1.8980085349579052,2.9249635189797547,720.4872797546108,2.9249635189797547
0.29612575281968767,6.03216291245166,17.538092296605353,6.03216291245166
1.8137439697280975,1.8090731446759474,657.9334375450076,1.8090731446759474
1.5767466509075598,5.438210160623786,497.2260002296412,5.438210160623786
1.536811682660724,1.4758703616734368,472.35802959249725,1.4758703616734368
1.1969929660549525,5.7681190704621885,286.55843215700656,5.7681190704621885
0.8842912350840293,0.04048162734935489,156.3941976892876,0.04048162734935489
1.4460760396595154,3.1498597555593437,418.22718249546966,3.1498597555593437
0.8332364988999799,6.063153750782621,138.85661261981923,6.063153750782621
0.45362079089115004,5.888946101445675,41.15436438574249,5.888946101445675
0.9084546818368691,2.7126388126984224,165.05798179026542,2.7126388126984224
1.6958875064905585,3.9133217467877652,575.2068869341529,3.9133217467877652
1.8733118979285703,4.403675912421273,701.8594933841484,4.403675912421273
1.9120723691459611,1.0382674271425243,731.2041489702898,1.0382674271425243
0.7841886313179565,5.835634954974265,122.99036189766596,5.835634954974265
1.4166493419853303,3.1941106307698672,401.3790716294939,3.1941106307698672
0.2590316692632657,4.75630975637287,13.419481136262773,4.75630975637287
0.7075927707396275,2.869170311991385,100.1375058405966,2.869170311991385
0.808543038693667,1.6480662504078742,130.74836908399772,1.6480662504078742
1.2970677985409265,5.3900473887015945,336.4769748023611,5.3900473887015945
0.06614194084117431,2.819463820116427,0.8749512676474804,2.819463820116427
1.0760187263786958,5.408607683651089,231.56325990352613,5.408607683651089
0.2634262370755318,0.9685116519145941,13.878676475954856,0.9685116519145941
1.041869867874291,1.5692072407684547,217.09856431687854,1.5692072407684547
0.20496957039724428,1.8193836176602547,8.402504957766176,1.8193836176602547
0.315960750837619,1.4707585820033326,19.96623921397439,1.4707585820033326
1.8400592920284575,3.351487035201368,677.1636396360536,3.351487035201368
1.5684595502531677,6.077437640736544,492.01307215607386,6.077437640736544
0.7940950751007763,4.1242369120597235,126.1173976598615,4.1242369120597235
0.3092936629735181,6.199593082831003,19.132513991115243,6.199593082831003
1.442386495839191,5.507977989297365,416.09576067585215,5.507977989297365
1.6736618081880952,3.167655620236166,560.2287696374889,3.167655620236166
1.8757104038095402,5.37966962574459,703.6579037918697,5.37966962574459
1.1534276377469368,2.081184373629065,266.0790631036958,2.081184373629065
0.39005312014436644,1.423582540066548,30.42828730687111,1.423582540066548
0.23558793946824963,2.1420206806978146,11.10033544457913,2.1420206806978146
1.9012004086484902,1.9014171918468796,722.9125987690372,1.9014171918468796
0.56734460456177,6.106428829262954,64.37598006507025,6.106428829262954
1.9131248455306709,0.033457957432384305,732.0093349173507,0.033457957432384305
1.8188509228983454,1.6293856065822854,661.6437359456326,1.6293856065822854
0.656850375065132,4.292185193313077,86.29048304464092,4.292185193313077
1.903531137268504,5.2815335121347085,724.6861581101449,5.2815335121347085
0.23264295152692216,4.036824255058462,10.824548579031571,4.036824255058462
1.748628300582955,3.1025723848483686,611.5401867199266,3.1025723848483686
1.9704509352257251,2.892685389716863,776.5353776263869,2.892685389716863
1.5006707607754128,3.580241278185347,450.40254644925125,3.580241278185347
1.970312932346597,4.631728766692402,776.4266102744492,4.631728766692402
1.9803604700464421,2.990617339861921,784.3655182645131,2.990617339861921
0.1219541825881374,2.3715162129834386,2.9745645301481507,2.3715162129834386
0.00747196090513369,2.3580951770106964,0.011166039953569254,2.3580951770106964
1.6250064264971242,0.6652043568642618,528.1291772313907,0.6652043568642618
1.1654734406944793,4.3184744015137015,271.6656681928456,4.3184744015137015
0.30049196283789437,0.291927395198478,18.0590839460341,0.291927395198478
0.3043471130987252,1.0352875457376791,18.525433050305644,1.0352875457376791
1.054119003973676,2.5206558044507226,222.23337490769097,2.5206558044507226
0.9588103973324664,2.4900595250328403,183.86347560656844,2.4900595250328403
0.184379873176449,0.29558298682669404,6.799187526512683,0.29558298682669404
1.0239148643552076,0.4254833840287212,209.68032988950864,0.4254833840287212
0.08566221233754479,3.8825257205179655,1.4676029245125222,3.8825257205179655
1.6125923076195923,4.757435540699173,520.0907901187763,4.757435540699173
0.48439732982588257,3.0570922728654617,46.92815462848897,3.0570922728654617
1.696422193952867,4.383913212273449,575.5696520271717,4.383913212273449
1.3911797163104003,5.481182372062625,387.07620061469714,5.481182372062625
0.7226537294023054,5.499959523204928,104.4456825238121,5.499959523204928
1.011402879092168,5.165092547541332,204.58715676718535,5.165092547541332
0.5883448448277648,0.4176483363005252,69.22993128708134,0.4176483363005252
1.3201691398994588,2.816119847003517,348.5693115885754,2.816119847003517
1.068270703208196,5.896842326048847,228.2404590665867,5.896842326048847
0.3896321213696068,0.063286993168427,30.362638000596,0.063286993168427
1.7238113591009812,4.0724333488161255,594.3051203531144,4.0724333488161255
1.9560577892339392,4.770709101950526,765.2324149645532,4.770709101950526
1.7643732517512705,6.019571144823842,622.6025942990705,6.019571144823842
1.0547183409925682,0.3004265202168263,222.4861557652231,0.3004265202168263
0.4428180810887383,0.8269545622971547,39.217570587822486,0.8269545622971547
0.405444931386691,5.896359544930494,32.877118477431715,5.896359544930494
0.15111499309951726,0.6573753525765872,4.56714822789343,0.6573753525765872
1.9051359764759965,0.6061733621204944,725.9086177726298,0.6061733621204944
